year,date_label,rank,team,points
2012,07 November,13,BRA,994.00
2012,07 November,14,MEX,984.00
2012,07 November,15,CIV,974.00
2012,07 November,16,SUI,966.00
2012,07 November,17,ECU,951.00
2012,07 November,18,FRA,938.00
2012,07 November,19,ALG,907.00
2012,07 November,20,BEL,881.00
2012,07 November,21,CHI,853.00
2012,07 November,22,DEN,851.00
2012,07 November,23,SWE,826.00
2012,07 November,24,JPN,810.00
2012,07 November,25,CZE,806.00
2012,07 November,26,NOR,778.00
2012,07 November,27,USA,776.00
2012,07 November,28,MLI,772.00
2012,07 November,29,GHA,762.00
2012,07 November,30,HUN,753.00
2012,07 November,31,BIH,746.00
2012,07 November,32,KOR,728.00
2012,07 November,33,AUS,719.00
2012,07 November,34,MNE,691.00
2012,07 November,35,PAR,690.00
2012,07 November,36,IRL,682.00
2012,07 November,37,ROU,669.00
2012,07 November,38,TUR,639.00
2012,07 November,39,ZAM,633.00
2012,07 November,40,BUL,627.00
2012,07 November,40,EGY,627.00
2012,07 November,42,SRB,626.00
2012,07 November,43,SVK,619.00
2012,07 November,44,IRN,611.00
2012,07 November,44,PER,611.00
2012,07 November,46,PAN,609.00
2012,07 November,46,TUN,609.00
2012,07 November,48,VEN,600.00
2012,07 November,49,SVN,593.00
2012,07 November,50,JAM,586.00
2012,07 November,51,BOL,585.00
2012,07 November,52,CTA,581.00
2012,07 November,52,GAB,581.00
2012,07 November,54,POL,579.00
2012,07 November,55,UKR,575.00
2012,07 November,56,HON,572.00
2012,07 November,57,HAI,553.00
2012,07 November,57,NGA,553.00
2012,07 November,59,LBY,545.00
2012,07 November,60,CAN,526.00
2012,07 November,61,SLE,521.00
2012,07 November,62,CMR,520.00
2012,07 November,63,CPV,511.00
2012,07 November,64,CRC,509.00
2012,07 November,65,GEO,499.00
2012,07 November,66,WAL,497.00
2012,07 November,67,ALB,496.00
2012,07 November,68,AUT,492.00
2012,07 November,69,UZB,490.00
2012,07 November,70,SCO,488.00
2012,07 November,71,GUI,485.00
2012,07 November,72,MAR,482.00
2012,07 November,73,TOG,479.00
2012,07 November,74,BLR,478.00
2012,07 November,75,SEN,471.00
2012,07 November,76,GUA,467.00
2012,07 November,77,BEN,457.00
2012,07 November,78,ISR,452.00
2012,07 November,79,ANG,446.00
2012,07 November,79,TRI,446.00
2012,07 November,81,PRK,445.00
2012,07 November,82,ARM,444.00
2012,07 November,83,MKD,431.00
2012,07 November,84,EST,430.00
2012,07 November,84,RSA,430.00
2012,07 November,86,OMA,428.00
2012,07 November,86,UGA,428.00
2012,07 November,88,CHN,424.00
2012,07 November,89,BFA,423.00
2012,07 November,90,JOR,420.00
2012,07 November,91,FIN,411.00
2012,07 November,92,DOM,406.00
2012,07 November,93,NZL,404.00
2012,07 November,94,SLV,402.00
2012,07 November,95,EQG,397.00
2012,07 November,96,ISL,392.00
2012,07 November,97,IRQ,390.00
2012,07 November,98,ZIM,383.00
2012,07 November,99,COD,360.00
2012,07 November,100,NIR,356.00
2012,07 November,101,MWI,337.00
2012,07 November,102,ETH,333.00
2012,07 November,102,SDN,333.00
2012,07 November,104,NCL,330.00
2012,07 November,104,QAT,330.00
2012,07 November,106,SKN,327.00
2012,07 November,107,NIG,324.00
2012,07 November,108,LVA,322.00
2012,07 November,109,UAE,320.00
2012,07 November,110,KUW,318.00
2012,07 November,110,MOZ,318.00
2012,07 November,112,LIB,313.00
2012,07 November,112,KSA,313.00
2012,07 November,114,LBR,312.00
2012,07 November,115,CGO,309.00
2012,07 November,116,GUY,305.00
2012,07 November,117,BOT,299.00
2012,07 November,117,NAM,299.00
2012,07 November,119,LTU,296.00
2012,07 November,120,CHA,282.00
2012,07 November,121,ATG,281.00
2012,07 November,122,RWA,280.00
2012,07 November,123,AZE,277.00
2012,07 November,124,BHR,270.00
2012,07 November,125,SUR,265.00
2012,07 November,126,VIN,263.00
2012,07 November,127,CYP,258.00
2012,07 November,128,BDI,255.00
2012,07 November,129,TKM,254.00
2012,07 November,130,KEN,248.00
2012,07 November,130,PUR,248.00
2012,07 November,132,MDA,241.00
2012,07 November,133,STP,240.00
2012,07 November,134,TAN,237.00
2012,07 November,135,BER,235.00
2012,07 November,136,NCA,233.00
2012,07 November,137,TJK,225.00
2012,07 November,138,VIE,217.00
2012,07 November,139,TAH,215.00
2012,07 November,140,KAZ,200.00
2012,07 November,141,CUB,198.00
2012,07 November,142,GAM,186.00
2012,07 November,143,PHI,184.00
2012,07 November,144,BLZ,179.00
2012,07 November,144,LUX,179.00
2012,07 November,146,LCA,175.00
2012,07 November,147,SYR,172.00
2012,07 November,148,PLE,168.00
2012,07 November,149,GRN,166.00
2012,07 November,149,MLT,166.00
2012,07 November,149,SOL,166.00
2012,07 November,152,THA,160.00
2012,07 November,153,BRB,158.00
2012,07 November,154,ARU,154.00
2012,07 November,155,DMA,151.00
2012,07 November,156,MYA,149.00
